EAR_TAG,sampleDate,ExtractionID,QC_RTL,DOB,TEL_sampleNO,TL_Quartiles,CULL_DATE,Time_Months,Time_Years,Event,residRTL_plateRow,AGE_Y,Time1stSampleDeath
403593,17/02/2012,707,1.231990738,29/11/2009,3,4,NULL,NA,6.02739726,0,-0.012623102,2,2200
403656,16/02/2012,230,0.966270042,09/12/2009,3,2,11/08/2016,NA,4.487671233,1,-0.107973277,2,1638
403677,27/02/2012,231,1.034265706,09/01/2010,3,2,NULL,NA,6.02739726,0,0.002670977,2,2200
403733,14/03/2012,1022,1.21543827,07/02/2010,3,4,03/04/2014,NA,2.054794521,1,0.056356318,2,750
403740,22/02/2012,354,0.882598728,13/02/2010,3,1,25/04/2014,NA,2.17260274,1,-0.163309752,2,793
403803,21/02/2012,1110,1.048598098,07/04/2010,3,3,29/06/2016,NA,4.356164384,1,-0.086917937,2,1590
403831,21/02/2012,865,1.167321079,12/05/2010,3,4,20/01/2016,NA,3.915068493,1,-0.009735344,2,1429
403887,27/03/2012,753,0.915171847,22/07/2010,3,1,NULL,NA,6.02739726,0,-0.143702274,2,2200
403894,27/03/2012,1218,1.003487429,27/07/2010,3,2,NULL,NA,6.02739726,0,0.06252197,2,2200
403929,23/03/2012,421,1.017272832,19/08/2010,3,2,25/04/2014,NA,2.090410959,1,0.053494265,2,763
403936,22/02/2013,416,0.794679152,31/08/2010,4,1,NULL,NA,6.02739726,0,-0.191254629,2,2200
403936,23/03/2012,1211,0.770973862,31/08/2010,3,1,NULL,NA,6.02739726,0,-0.225007108,2,2200
403943,23/03/2012,560,1.477987743,03/09/2010,3,4,NULL,NA,6.02739726,0,0.165908506,2,2200
403943,27/02/2013,399,1.123440709,03/09/2010,4,3,NULL,NA,6.02739726,0,-0.070473583,2,2200
403978,22/02/2013,151,0.794470651,09/09/2010,4,1,NULL,NA,6.02739726,0,-0.077900316,2,2200
403978,23/03/2012,642,0.899621375,09/09/2010,3,1,NULL,NA,6.02739726,0,-0.117833864,2,2200
404055,11/03/2013,856,1.428006589,05/11/2010,3,4,14/08/2014,NA,1.42739726,1,0.202159172,2,521
404069,25/02/2013,1294,1.034923029,25/11/2010,3,2,11/08/2016,NA,3.460273973,1,0.048435082,2,1263
404111,25/02/2013,1301,1.046723883,13/12/2010,3,3,03/11/2015,NA,2.687671233,1,-0.114526238,2,981
404125,04/04/2013,366,0.997444114,03/01/2011,3,2,04/04/2013,NA,0,1,0.016708622,2,0
404132,25/02/2013,540,1.11529753,07/01/2011,3,3,01/05/2015,NA,2.178082192,1,0.010382387,2,795
404188,27/02/2013,807,0.86232701,14/02/2011,3,1,NULL,NA,6.02739726,0,-0.154306637,2,2200
404216,15/04/2013,1288,1.054759132,24/03/2011,3,3,NULL,NA,6.02739726,0,-0.082152633,2,2200
404356,07/03/2013,1084,1.16175742,09/07/2011,3,4,NULL,NA,6.02739726,0,-0.091019751,2,2200
404370,07/03/2013,1137,1.288719939,20/07/2011,3,4,03/10/2016,NA,3.578082192,1,0.077419138,2,1306
404405,07/03/2013,202,1.08842099,10/08/2011,3,3,NULL,NA,6.02739726,0,-0.022928516,2,2200
404587,12/05/2014,716,0.957291098,16/12/2011,3,2,16/02/2015,NA,0.767123288,1,-0.065950573,2,280
404811,07/03/2014,291,0.9133121,04/06/2012,3,1,07/03/2014,NA,0,1,-0.069179806,2,0
404860,28/03/2014,379,0.939768637,27/07/2012,3,2,04/11/2014,NA,0.605479452,1,0.047355988,2,221
404909,03/04/2014,222,1.06177758,20/08/2012,3,3,08/04/2015,NA,1.01369863,1,-0.038358839,2,370
503062,16/03/2010,740,1.21734212,14/09/2008,2,4,31/10/2011,NA,1.62739726,1,0.15586633,2,594
503223,24/03/2011,282,1.052893681,22/01/2009,3,3,16/05/2014,NA,3.147945205,1,-0.030090149,2,1149
503230,05/07/2011,1016,1.01568255,03/02/2009,3,2,NULL,NA,6.02739726,0,-0.117424536,2,2200
503244,24/03/2011,623,1.103880394,15/02/2009,3,3,17/07/2014,NA,3.317808219,1,-0.020900765,2,1211
503258,28/02/2011,1050,1.249172253,22/02/2009,3,4,08/01/2015,NA,3.863013699,1,0.005379442,2,1410
503286,05/07/2011,81,1.205036872,11/04/2009,3,4,17/03/2015,NA,3.701369863,1,0.159528383,2,1351
503440,28/03/2011,251,0.918586823,18/07/2009,3,1,31/08/2015,NA,4.430136986,1,0.009922727,2,1617
503503,28/03/2011,409,1.072948432,07/08/2009,3,3,17/08/2016,NA,5.394520548,1,-0.017124291,2,1969
503517,22/02/2012,801,1.058503715,27/08/2009,4,3,11/08/2016,NA,4.471232877,1,-0.108509188,2,1632
503517,28/03/2011,217,1.078690105,27/08/2009,3,3,11/08/2016,NA,5.378082192,1,0.02286678,2,1963
503531,22/02/2012,611,1.301333421,25/09/2009,4,4,03/12/2013,NA,1.780821918,1,0.11212141,2,650
503531,28/03/2011,99,1.232925047,25/09/2009,3,4,03/12/2013,NA,2.687671233,1,-0.061573528,2,981
503594,16/02/2012,188,0.869575415,03/12/2009,3,1,19/02/2015,NA,3.010958904,1,-0.152946779,2,1099
503657,16/02/2012,1164,0.921039204,09/12/2009,3,1,24/05/2014,NA,2.268493151,1,-0.098626737,2,828
503678,17/02/2012,620,1.194273362,10/01/2010,3,4,01/05/2015,NA,3.202739726,1,0.099533744,2,1169
503699,20/02/2012,1286,1.112171901,26/01/2010,3,3,26/04/2014,NA,2.180821918,1,0.001647145,2,796
503741,16/02/2012,1270,0.751747161,16/02/2010,3,1,17/07/2014,NA,2.416438356,1,-0.096592292,2,882
503769,14/03/2012,152,1.29138939,31/03/2010,3,4,11/06/2012,NA,0.243835616,1,0.157061595,2,89
503811,29/02/2012,1281,0.941056386,25/04/2010,3,2,10/01/2014,NA,1.865753425,1,-0.062745553,2,681
503853,14/03/2012,1228,0.88552548,30/05/2010,3,1,06/06/2014,NA,2.230136986,1,-0.183592274,2,814
503867,23/03/2012,1242,1.049884181,29/06/2010,3,3,29/06/2016,NA,4.271232877,1,0.047596798,2,1559
503895,27/03/2012,112,1.083544615,27/07/2010,3,3,25/07/2013,NA,1.328767123,1,0.049794306,2,485
503951,23/03/2012,1116,1.015811506,02/08/2010,3,2,06/08/2015,NA,3.37260274,1,-0.0669796,2,1231
504042,22/02/2013,438,0.947727135,26/10/2010,3,2,05/05/2016,NA,3.2,1,-0.131219318,2,1168
504063,25/02/2013,914,1.195062977,17/11/2010,3,4,16/11/2016,NA,3.726027397,1,0.032982088,2,1360
504126,27/02/2013,1182,1.078073478,04/01/2011,3,3,NULL,NA,6.02739726,0,0.023471266,2,2200
504133,21/02/2013,1336,0.790950108,08/01/2011,3,1,06/08/2015,NA,2.454794521,1,-0.177682092,2,896
504196,07/03/2013,1264,0.975191904,21/02/2011,3,2,06/09/2013,NA,0.501369863,1,0.004327465,2,183
504217,13/03/2013,878,1.319378542,25/03/2011,3,4,NULL,NA,6.02739726,0,0.100922936,2,2200
504273,27/02/2013,1330,0.884959953,22/04/2011,3,1,06/08/2015,NA,2.438356164,1,-0.119780139,2,890
504343,07/03/2013,887,0.888449562,19/06/2011,3,1,09/10/2015,NA,2.591780822,1,-0.114101272,2,946
504364,07/03/2013,689,0.809794382,16/07/2011,3,1,NULL,NA,6.02739726,0,-0.147865863,2,2200
504406,07/03/2013,92,1.175581809,10/08/2011,3,4,29/06/2016,NA,3.315068493,1,0.02477036,2,1210
504693,14/08/2014,1375,1.275218767,30/03/2012,3,4,14/08/2014,NA,0,1,0.198341208,2,0
504924,03/04/2014,387,1.197287529,02/09/2012,2,4,08/01/2015,NA,0.767123288,1,0.056545404,2,280
504931,25/03/2014,583,1.028214259,08/09/2012,2,2,14/08/2014,NA,0.389041096,1,-0.003085093,2,142
504938,03/04/2014,861,1.180393571,12/09/2012,2,4,01/05/2015,NA,1.076712329,1,0.028594833,2,393
504980,03/04/2014,1250,1.260019705,18/09/2012,2,4,08/04/2015,NA,1.01369863,1,0.146756145,2,370
603084,25/03/2011,795,1.47934624,25/10/2008,3,4,NULL,NA,6.02739726,0,0.169302325,2,2200
603161,28/02/2011,1291,1.157820591,11/12/2008,3,4,16/11/2012,NA,1.717808219,1,0.01146616,2,627
603252,24/03/2011,909,1.005546353,18/02/2009,3,2,09/11/2014,NA,3.632876712,1,0.092683601,2,1326
603399,28/03/2011,1365,0.934852669,01/06/2009,3,1,15/04/2016,NA,5.054794521,1,-0.164878095,2,1845
603406,28/03/2011,774,1.025362922,05/06/2009,3,2,16/07/2012,NA,1.304109589,1,-0.069135565,2,476
603434,28/03/2011,1024,1.118126473,11/07/2009,3,3,05/07/2011,NA,0.271232877,1,-0.013662335,2,99
603595,16/02/2012,302,1.044615369,03/12/2009,3,3,13/11/2015,NA,3.742465753,1,-0.032157328,2,1366
603623,17/12/2011,114,1.220997146,29/11/2009,3,4,19/12/2011,NA,0.005479452,1,0.112090673,2,2
603679,27/02/2012,1043,1.29702985,10/01/2010,3,4,20/11/2015,NA,3.731506849,1,-0.057323747,2,1362
603686,17/02/2012,245,0.949052848,13/01/2010,3,2,04/04/2013,NA,1.128767123,1,-0.064611494,2,412
603826,27/03/2012,1235,1.083638579,10/05/2010,3,3,14/08/2014,NA,2.383561644,1,-0.033129659,2,870
603840,23/03/2012,1124,1.135214343,23/05/2010,3,3,06/06/2013,NA,1.205479452,1,-0.056108673,2,440
603861,29/02/2012,534,0.831210528,16/06/2010,3,1,22/12/2015,NA,3.81369863,1,-0.080679696,2,1392
603924,27/03/2012,683,0.941841702,13/08/2010,3,2,08/01/2015,NA,2.78630137,1,-0.085575315,2,1017
603938,21/02/2013,444,0.783186698,01/09/2010,4,1,NULL,NA,6.02739726,0,-0.101056605,2,2200
603938,23/03/2012,1008,0.924776213,01/09/2010,3,1,NULL,NA,6.02739726,0,-0.013945918,2,2200
603945,21/02/2013,701,0.860195374,04/09/2010,4,1,NULL,NA,6.02739726,0,-0.135029527,2,2200
603945,23/03/2012,742,1.254134826,04/09/2010,3,4,NULL,NA,6.02739726,0,0.153644499,2,2200
604050,21/02/2013,88,0.871068716,31/10/2010,3,1,NULL,NA,6.02739726,0,-0.1340386,2,2200
604057,22/02/2013,96,1.073428328,07/11/2010,3,3,10/01/2014,NA,0.882191781,1,0.057064219,2,322
604190,21/02/2013,87,1.006029026,16/02/2011,3,2,NULL,NA,6.02739726,0,-0.066454737,2,2200
604197,22/02/2013,722,1.088248054,22/02/2011,3,3,NULL,NA,6.02739726,0,0.012704216,2,2200
604211,07/03/2013,1102,1.211626125,16/03/2011,3,4,06/08/2015,NA,2.416438356,1,-0.000310154,2,882
604225,07/03/2013,78,0.825074236,06/04/2011,3,1,NULL,NA,6.02739726,0,-0.136922012,2,2200
604267,07/03/2013,624,1.023589562,18/04/2011,3,2,14/12/2016,NA,3.775342466,1,0.102107273,2,1378
604281,25/02/2013,698,1.088824316,07/05/2011,3,3,05/04/2013,NA,0.106849315,1,-0.013558841,2,39
604295,07/03/2013,1079,1.579769039,26/05/2011,3,4,16/11/2016,NA,3.698630137,1,0.209914755,2,1350
604330,13/03/2013,875,0.788561948,01/06/2011,3,1,17/07/2014,NA,1.345205479,1,-0.125499364,2,491
604351,13/03/2013,1125,1.13238364,03/07/2011,3,3,01/09/2014,NA,1.471232877,1,-0.077087645,2,537
604365,13/03/2013,514,0.903777142,17/07/2011,3,1,01/05/2015,NA,2.134246575,1,-0.108762303,2,779
604407,07/03/2013,528,1.064250628,10/08/2011,3,3,NULL,NA,6.02739726,0,-0.023463329,2,2200
604652,13/05/2014,996,1.12716367,01/02/2012,3,3,16/11/2014,NA,0.512328767,1,-0.063024874,2,187
703057,16/03/2010,1337,1.025312824,10/09/2008,2,2,07/12/2012,NA,2.731506849,1,0.022900445,2,997
703078,24/03/2011,513,1.18666017,15/10/2008,3,4,06/08/2015,NA,4.37260274,1,0.092556527,2,1596
703092,09/03/2011,678,1.005947934,04/11/2008,3,2,16/01/2015,NA,3.860273973,1,-0.01553539,2,1409
703155,09/03/2011,1315,0.779862758,25/11/2008,3,1,17/08/2016,NA,5.446575342,1,-0.191076374,2,1988
703204,28/02/2011,489,1.278208932,02/01/2009,3,4,30/10/2013,NA,2.671232877,1,0.099532402,2,975
703253,05/07/2011,1222,0.913470922,19/02/2009,3,1,NULL,NA,6.02739726,0,-0.062129028,2,2200
703267,06/07/2011,995,0.962666063,07/03/2009,3,2,08/12/2011,NA,0.424657534,1,-0.110146507,2,155
703274,28/03/2011,394,1.040282933,19/03/2009,3,2,NULL,NA,6.02739726,0,-0.078820436,2,2200
703281,28/03/2011,1074,1.130042612,03/04/2009,3,3,04/10/2015,NA,4.523287671,1,-0.113464916,2,1651
703379,05/07/2011,1237,1.102432584,04/05/2009,3,3,14/10/2013,NA,2.279452055,1,0.057049426,2,832
703386,28/03/2011,1411,1.07238764,16/05/2009,3,3,07/12/2012,NA,1.698630137,1,0.021822458,2,620
703400,05/07/2011,1025,1.324323874,02/06/2009,3,4,11/08/2016,NA,5.106849315,1,0.181279,2,1864
703512,29/03/2011,1346,0.797286483,19/08/2009,3,1,08/01/2016,NA,4.783561644,1,-0.105593922,2,1746
703519,16/02/2012,918,0.893955452,28/08/2009,4,1,01/05/2015,NA,3.205479452,1,-0.093535113,2,1170
703519,29/03/2011,1216,0.942285173,28/08/2009,3,2,01/05/2015,NA,4.093150685,1,-0.076023049,2,1494
703582,22/02/2012,794,1.296485207,13/11/2009,3,4,NULL,NA,6.02739726,0,0.059180365,2,2200
703589,27/02/2012,1262,1.096718676,27/11/2009,3,3,29/08/2013,NA,1.504109589,1,0.081845498,2,549
703596,23/02/2012,538,0.838440894,03/12/2009,3,1,18/04/2014,NA,2.150684932,1,-0.138588621,2,785
703631,14/03/2012,766,1.105301317,15/12/2009,3,3,26/10/2014,NA,2.619178082,1,-0.112233867,2,956
703659,17/02/2012,1177,1.03644843,13/12/2009,3,2,16/05/2014,NA,2.243835616,1,-0.160362012,2,819
703687,20/02/2012,303,1.037555006,13/01/2010,3,2,NULL,NA,6.02739726,0,-0.049013222,2,2200
703806,22/02/2012,326,0.871928437,10/04/2010,3,1,NULL,NA,6.02739726,0,-0.157865967,2,2200
703813,27/03/2012,237,1.082071055,25/04/2010,3,3,15/10/2015,NA,3.553424658,1,0.065085862,2,1297
703862,27/03/2012,334,1.047945316,17/06/2010,3,3,NULL,NA,6.02739726,0,0.030120553,2,2200
703876,27/03/2012,1367,1.330763087,12/07/2010,3,4,NULL,NA,6.02739726,0,0.108481002,2,2200
703995,25/02/2013,668,1.059722842,26/09/2010,4,3,17/03/2015,NA,2.054794521,1,-0.017659063,2,750
704030,03/04/2013,1035,1.110983253,11/10/2010,3,3,04/04/2013,NA,0.002739726,1,-0.031194164,2,1
704065,22/02/2013,835,1.26843135,20/11/2010,3,4,NULL,NA,6.02739726,0,0.11580076,2,2200
704135,13/03/2013,768,0.86324848,10/01/2011,3,1,16/05/2014,NA,1.175342466,1,-0.165571084,2,429
704205,13/03/2013,1018,1.189358608,13/03/2011,3,4,NULL,NA,6.02739726,0,0.063013294,2,2200
704212,15/04/2013,1209,1.47882729,17/03/2011,3,4,25/06/2015,NA,2.194520548,1,0.202526122,2,801
704268,15/04/2013,1396,0.894967824,19/04/2011,3,1,05/11/2015,NA,2.55890411,1,-0.039712073,2,934
704289,07/03/2013,286,1.180561748,22/05/2011,3,4,15/04/2016,NA,3.109589041,1,0.061828899,2,1135
704345,07/03/2013,1206,1.041641691,20/06/2011,3,2,NULL,NA,6.02739726,0,0.02334401,2,2200
704373,07/03/2013,275,0.862040176,23/07/2011,3,1,NULL,NA,6.02739726,0,-0.117866198,2,2200
704548,13/05/2014,573,0.925509876,28/11/2011,3,1,14/11/2014,NA,0.506849315,1,-0.06420059,2,185
704611,13/05/2014,1142,1.326480405,12/01/2012,3,4,01/05/2015,NA,0.967123288,1,0.224589229,2,353
704653,12/05/2014,148,1.066731492,01/02/2012,3,3,17/07/2014,NA,0.180821918,1,0.027084188,2,66
704919,05/12/2014,931,0.959585755,26/08/2012,3,2,05/12/2014,NA,0,1,0.008326099,2,0
704919,28/03/2014,841,0.894348229,26/08/2012,2,1,05/12/2014,NA,0.690410959,1,-0.074021994,2,252
103065,16/02/2012,265,0.924597235,18/09/2008,4,1,15/04/2016,NA,4.164383562,1,-0.057034205,3,1520
103079,16/02/2012,937,0.845867813,15/10/2008,4,1,14/10/2013,NA,1.660273973,1,-0.114014351,3,606
103086,21/02/2012,670,0.89314526,27/10/2008,4,1,04/04/2013,NA,1.117808219,1,-0.081817174,3,408
103093,17/02/2012,1234,0.901334242,07/11/2008,4,1,30/01/2015,NA,2.953424658,1,-0.041967316,3,1078
103163,27/02/2012,161,1.039600276,13/12/2008,4,3,05/02/2013,NA,0.942465753,1,-0.007607986,3,344
103240,17/02/2012,641,1.091380156,12/02/2009,4,3,05/11/2015,NA,3.717808219,1,-0.096763855,3,1357
103247,20/02/2012,1308,1.421473972,16/02/2009,4,4,17/07/2014,NA,2.405479452,1,0.109991415,3,878
103275,20/02/2012,488,0.8157655,21/03/2009,4,1,23/02/2012,NA,0.008219178,1,-0.271379691,3,3
103359,27/02/2012,844,0.9928157,27/05/2009,4,2,16/01/2015,NA,2.887671233,1,-0.103062733,3,1054
103394,16/02/2012,294,0.90536145,27/05/2009,4,1,16/01/2015,NA,2.917808219,1,-0.117935616,3,1065
103408,20/02/2012,353,1.095196533,06/06/2009,4,3,01/05/2015,NA,3.194520548,1,-0.016937206,3,1166
103429,03/10/2012,1343,0.99309415,29/06/2009,5,2,04/10/2012,NA,0.002739726,1,-0.018156075,3,1
103429,17/02/2012,403,1.048295471,29/06/2009,4,3,04/10/2012,NA,0.630136986,1,-0.042268983,3,230
103506,16/02/2012,1292,1.330220214,10/08/2009,4,4,08/04/2015,NA,3.142465753,1,0.049545924,3,1147
103576,11/03/2013,447,1.170487747,01/11/2009,4,4,16/05/2014,NA,1.180821918,1,0.053035162,3,431
103590,21/02/2013,310,1.088849193,27/11/2009,4,3,25/04/2014,NA,1.17260274,1,0.010766621,3,428
103660,03/04/2013,739,0.926221798,15/12/2009,4,1,30/09/2014,NA,1.493150685,1,-0.125915433,3,545
103681,11/03/2013,1384,1.093733858,12/01/2010,4,3,03/11/2014,NA,1.649315068,1,-0.046828827,3,602
103744,27/02/2013,561,1.417469513,20/02/2010,4,4,17/07/2014,NA,1.383561644,1,0.231032976,3,505
103751,11/03/2013,734,1.094743723,27/02/2010,4,3,09/07/2014,NA,1.328767123,1,0.11530045,3,485
103772,27/02/2013,1147,1.221226684,02/04/2010,6,4,01/05/2015,NA,2.17260274,1,0.07768493,3,793
103814,22/02/2013,770,1.074586261,26/04/2010,4,3,09/10/2015,NA,2.62739726,1,-0.030582549,3,959
103821,27/02/2013,1128,0.845094233,01/05/2010,4,1,01/05/2014,NA,1.17260274,1,-0.132088091,3,428
104073,15/05/2014,1357,0.99838333,06/12/2010,4,2,04/11/2014,NA,0.473972603,1,-0.005735147,3,173
104115,13/05/2014,94,1.11225011,17/12/2010,4,3,06/08/2015,NA,1.232876712,1,0.021399141,3,450
104136,28/05/2014,317,1.009484193,11/01/2011,4,2,04/11/2015,NA,1.438356164,1,-0.039840815,3,525
104192,15/05/2014,978,1.02036619,17/02/2011,4,2,23/08/2014,NA,0.273972603,1,0.051179084,3,100
104206,28/08/2014,238,0.752279692,14/03/2011,4,1,NULL,NA,4.931506849,0,-0.233647227,3,1800
104213,28/08/2014,814,1.064879332,17/03/2011,4,3,NULL,NA,4.931506849,0,-0.014386826,3,1800
104220,16/05/2014,1092,1.257772,31/03/2011,4,4,11/08/2016,NA,2.24109589,1,0.06636444,3,818
104262,14/05/2014,149,1.274463233,15/04/2011,4,4,NULL,NA,4.931506849,0,0.127243349,3,1800
104290,16/05/2014,1299,1.115152359,24/05/2011,4,3,NULL,NA,4.931506849,0,0.046696982,3,1800
104353,14/05/2014,496,1.137383723,03/07/2011,4,3,15/10/2015,NA,1.421917808,1,-0.016400731,3,519
203080,17/02/2012,1197,1.015831398,16/10/2008,4,2,25/04/2014,NA,2.18630137,1,0.12447704,3,798
203087,22/02/2012,252,1.257777466,29/10/2008,5,4,22/07/2016,NA,4.416438356,1,0.056850054,3,1612
203206,16/02/2012,1200,1.123490676,02/01/2009,4,3,23/02/2012,NA,0.019178082,1,-0.081430427,3,7
203241,22/02/2012,871,1.094413134,12/02/2009,4,3,NULL,NA,4.931506849,0,-0.004741915,3,1800
203283,21/02/2012,1331,0.964881689,05/04/2009,4,2,01/11/2016,NA,4.698630137,1,-0.089983579,3,1715
203290,16/02/2012,1213,1.097783047,14/04/2009,4,3,24/01/2013,NA,0.939726027,1,-0.027490471,3,343
203381,16/02/2012,214,0.991095506,05/05/2009,4,2,05/01/2013,NA,0.887671233,1,-0.011251447,3,324
203402,22/02/2012,225,0.923541625,04/06/2009,4,1,25/04/2014,NA,2.17260274,1,-0.0010807,3,793
203430,22/02/2012,337,0.913120182,04/07/2009,4,1,NULL,NA,4.931506849,0,-0.116732463,3,1800
203437,20/02/2012,901,0.843234265,14/07/2009,2,1,06/08/2015,NA,3.460273973,1,-0.158858919,3,1263
203535,11/03/2013,710,1.156591298,28/09/2009,4,4,15/03/2015,NA,2.010958904,1,-0.021682373,3,734
203549,25/02/2013,1070,1.52042459,25/10/2009,4,4,20/04/2014,NA,1.147945205,1,0.100889852,3,419
203584,11/03/2013,341,1.042532951,14/11/2009,4,3,03/11/2014,NA,1.649315068,1,-0.01642864,3,602
203661,22/02/2013,1254,1.200794223,19/12/2009,4,4,13/09/2013,NA,0.556164384,1,0.087526854,3,203
203668,21/02/2013,629,1.369789916,31/12/2009,4,4,NULL,NA,4.931506849,0,0.123674544,3,1800
203689,11/03/2013,882,1.072972315,16/01/2010,3,3,03/10/2016,NA,3.567123288,1,-0.071999708,3,1302
203745,21/02/2013,243,1.041109128,21/02/2010,4,3,14/06/2013,NA,0.309589041,1,-0.017420755,3,113
203759,03/04/2013,1307,1.116095904,11/03/2010,4,3,02/04/2015,NA,1.997260274,1,0.090794121,3,729
203864,22/02/2013,958,0.900040298,22/06/2010,4,1,NULL,NA,4.931506849,0,-0.063914903,3,1800
203892,21/02/2013,274,1.033344497,27/07/2010,3,2,06/06/2013,NA,0.287671233,1,0.129635524,3,105
203899,14/01/2014,541,0.851942864,31/07/2010,5,1,14/01/2014,NA,0,1,-0.007235806,3,0
203899,25/02/2013,1130,0.702023079,31/07/2010,4,1,14/01/2014,NA,0.884931507,1,-0.249798356,3,323
203969,25/02/2013,344,0.780431792,15/08/2010,3,1,11/08/2015,NA,2.457534247,1,-0.118950866,3,897
204074,15/05/2014,408,0.987396633,07/12/2010,4,2,04/11/2015,NA,1.473972603,1,0.039241346,3,538
204193,16/05/2014,516,1.023222597,17/02/2011,4,2,05/05/2016,NA,1.97260274,1,-0.067568809,3,720
204207,15/05/2014,136,1.058304076,15/03/2011,4,3,23/06/2016,NA,2.109589041,1,-0.034276404,3,770
204221,12/05/2014,1266,1.352537233,31/03/2011,4,4,NULL,NA,4.931506849,0,0.175899217,3,1800
204263,01/11/2013,1047,1.150294292,16/04/2011,4,3,01/11/2013,NA,0,1,-0.036145682,3,0
204347,14/05/2014,241,0.922598984,24/06/2011,4,1,NULL,NA,4.931506849,0,-0.150151217,3,1800
204354,15/05/2014,1202,0.839334204,03/07/2011,4,1,17/09/2016,NA,2.345205479,1,-0.180294576,3,856
204683,09/10/2014,690,0.97770995,13/03/2012,3,2,08/04/2015,NA,0.495890411,1,-0.108752969,3,181
303060,06/04/2011,773,1.177112117,11/09/2008,3,4,02/08/2012,NA,1.326027397,1,0.028008667,3,484
303060,27/02/2012,941,0.900060772,11/09/2008,4,1,02/08/2012,NA,0.430136986,1,-0.157070846,3,157
303095,16/02/2012,343,0.942013815,12/11/2008,4,2,03/05/2013,NA,1.210958904,1,-0.058156971,3,442
303151,23/02/2012,1195,1.380443486,22/11/2008,4,4,17/07/2014,NA,2.397260274,1,-0.011072933,3,875
303235,20/02/2012,273,0.951853758,08/02/2009,3,2,20/11/2015,NA,3.750684932,1,-0.020318015,3,1369
303249,16/02/2012,671,1.084795984,17/02/2009,4,3,27/05/2012,NA,0.276712329,1,0.02834524,3,101
303263,23/02/2012,244,1.062356639,26/02/2009,4,3,04/11/2014,NA,2.698630137,1,-0.005853391,3,985
303291,17/02/2012,652,0.966910896,14/04/2009,4,2,08/04/2015,NA,3.139726027,1,-0.095870024,3,1146
303417,17/02/2012,886,0.914371951,15/06/2009,4,1,16/07/2012,NA,0.410958904,1,-0.085150035,3,150
303424,20/02/2012,339,1.048889914,24/06/2009,4,3,25/04/2014,NA,2.178082192,1,-0.052033151,3,795
303508,20/02/2012,1090,1.336413774,14/08/2009,4,4,25/04/2014,NA,2.178082192,1,0.045425417,3,795
303522,21/02/2013,413,0.955156876,02/09/2009,5,2,NULL,NA,4.931506849,0,-0.047870198,3,1800
303543,27/02/2013,1318,1.175791771,12/10/2009,4,4,29/08/2013,NA,0.501369863,1,-0.003618905,3,183
303662,27/02/2013,492,1.250372349,19/12/2009,4,4,10/01/2014,NA,0.868493151,1,0.09396243,3,317
303669,25/02/2013,412,1.026630296,03/01/2010,4,2,06/08/2015,NA,2.443835616,1,-0.002596795,3,892
303683,25/02/2013,1379,0.909841867,12/01/2010,4,1,NULL,NA,4.931506849,0,0.00128606,3,1800
303732,11/03/2013,653,1.107200276,06/02/2010,4,3,NULL,NA,4.931506849,0,0.016486839,3,1800
303746,22/02/2013,535,0.918166112,22/02/2010,4,1,07/07/2014,NA,1.369863014,1,-0.050418526,3,500
303753,11/03/2013,190,1.119935854,03/03/2010,4,3,04/04/2013,NA,0.065753425,1,-0.01241428,3,24
303767,21/02/2013,124,1.188312907,29/03/2010,4,4,03/11/2015,NA,2.698630137,1,0.124916478,3,985
303816,27/02/2013,954,0.879510605,29/04/2010,4,1,NULL,NA,4.931506849,0,-0.083925753,3,1800
303837,22/02/2013,1249,0.910832097,20/05/2010,4,1,NULL,NA,4.931506849,0,-0.144031848,3,1800
303844,25/02/2013,323,1.086691737,25/05/2010,4,3,NULL,NA,4.931506849,0,0.120017175,3,1800
303851,11/03/2013,183,1.140822396,28/05/2010,4,3,NULL,NA,4.931506849,0,0.053551351,3,1800
303872,27/02/2013,98,0.832363939,06/07/2010,4,1,16/11/2016,NA,3.720547945,1,-0.097046897,3,1358
303893,22/02/2013,453,0.78781955,27/07/2010,4,1,NULL,NA,4.931506849,0,-0.145502264,3,1800
303928,27/02/2013,393,0.785852554,16/08/2010,4,1,NULL,NA,4.931506849,0,-0.113180214,3,1800
304208,15/05/2014,1351,1.124945575,15/03/2011,4,3,16/05/2014,NA,0.002739726,1,0.011869317,3,1
304257,28/05/2014,147,1.108103216,12/04/2011,4,3,07/09/2016,NA,2.282191781,1,0.095277262,3,833
304264,28/08/2014,785,1.038193751,16/04/2011,4,2,NULL,NA,4.931506849,0,-0.079170488,3,1800
304271,01/06/2014,163,0.893786977,20/04/2011,4,1,01/06/2014,NA,0,1,-0.132837362,3,0
304278,14/05/2014,578,0.890061267,30/04/2011,4,1,NULL,NA,4.931506849,0,-0.158594233,3,1800
304285,15/11/2013,971,1.422278537,11/05/2011,4,4,15/11/2013,NA,0,1,0.203021777,3,0
304355,15/05/2014,927,0.746301254,08/07/2011,4,1,08/01/2015,NA,0.652054795,1,-0.221729594,3,238
304404,16/05/2014,1271,0.926991793,09/08/2011,4,2,03/11/2014,NA,0.468493151,1,-0.141483476,3,171
304418,14/05/2014,810,0.877934429,27/08/2011,3,1,04/11/2014,NA,0.476712329,1,-0.178379226,3,174
304614,14/08/2014,938,0.701369218,13/01/2012,3,1,14/08/2014,NA,0,1,-0.268897395,3,0
