recodedId,sampleDate,ExtractionID,QC_RTL,DOB,TEL_sampleNO,CULL_DATE,CutoffDate,Survival,Time_Months,Time_Years,Event,residRTL_plateRow,AGE_Y
3533,07/03/2013,940,0.737591047,13/08/2012,2,14/08/2014,01/01/2017,731,23.96721311,2.002739726,1,-0.216977919,1
3533,14/08/2014,1321,0.702173009,13/08/2012,4,14/08/2014,01/01/2017,731,23.96721311,2.002739726,1,-0.15402937,2
3533,03/04/2014,427,0.711132647,13/08/2012,3,14/08/2014,01/01/2017,731,23.96721311,2.002739726,1,-0.085754701,2
3533,21/08/2012,145,0.903226699,13/08/2012,1,14/08/2014,01/01/2017,731,23.96721311,2.002739726,1,0.058112701,0
680,03/04/2014,311,1.082058487,11/01/2013,2,09/07/2014,01/01/2017,544,17.83606557,1.490410959,1,-0.072037254,1
680,21/01/2013,1392,1.241037025,11/01/2013,1,09/07/2014,01/01/2017,544,17.83606557,1.490410959,1,0.098890664,0
7765,20/10/2013,1075,1.112327945,03/10/2012,2,21/10/2013,01/01/2017,383,12.55737705,1.049315068,1,-0.049754417,1
7765,05/10/2012,1095,0.979070479,03/10/2012,1,21/10/2013,01/01/2017,383,12.55737705,1.049315068,1,0.031317437,0
6157,07/04/2014,824,1.227622339,29/03/2014,1,15/04/2014,01/01/2017,17,0.557377049,0.046575342,1,0.029674904,0
9174,09/03/2011,1227,0.960648114,12/09/2008,4,26/04/2011,01/01/2017,956,31.3442623,2.619178082,1,-0.023791634,2
9174,26/10/2010,494,0.978899435,12/09/2008,3,26/04/2011,01/01/2017,956,31.3442623,2.619178082,1,-0.056261831,2
9174,15/09/2008,288,1.102106665,12/09/2008,1,26/04/2011,01/01/2017,956,31.3442623,2.619178082,1,0.001874944,0
10420,20/02/2012,212,0.988788664,05/12/2008,4,05/05/2016,01/01/2017,2708,88.78688525,7.419178082,1,-0.03911119,4
10420,16/03/2010,1356,0.983017577,05/12/2008,2,05/05/2016,01/01/2017,2708,88.78688525,7.419178082,1,0.000983046,1
10420,24/03/2011,759,0.79398588,05/12/2008,3,05/05/2016,01/01/2017,2708,88.78688525,7.419178082,1,-0.149179091,2
10420,20/02/2012,212,0.988788664,05/12/2008,4,05/05/2016,01/01/2017,2708,88.78688525,7.419178082,1,-0.03911119,3
10420,16/05/2014,1108,1.209029616,05/12/2008,6,05/05/2016,01/01/2017,2708,88.78688525,7.419178082,1,0.096990456,5
2421,17/02/2012,1188,0.993611685,31/12/2008,4,04/10/2012,01/01/2017,1373,45.01639344,3.761643836,1,-0.074332408,3
2421,17/02/2012,1188,0.993611685,31/12/2008,4,04/10/2012,01/01/2017,1373,45.01639344,3.761643836,1,-0.074332408,4
2421,09/03/2011,745,1.181728354,31/12/2008,3,04/10/2012,01/01/2017,1373,45.01639344,3.761643836,1,0.042293106,2
2421,16/03/2010,1190,1.095665819,31/12/2008,2,04/10/2012,01/01/2017,1373,45.01639344,3.761643836,1,-0.058307207,1
2421,12/01/2009,499,1.110497921,31/12/2008,1,04/10/2012,01/01/2017,1373,45.01639344,3.761643836,1,-0.000754515,0
9683,15/11/2013,363,0.86899596,14/01/2009,6,15/11/2013,01/01/2017,1766,57.90163934,4.838356164,1,-0.07382624,5
9683,23/01/2009,1091,1.411677356,14/01/2009,1,15/11/2013,01/01/2017,1766,57.90163934,4.838356164,1,0.208631044,0
9683,16/03/2010,574,1.038754585,14/01/2009,2,15/11/2013,01/01/2017,1766,57.90163934,4.838356164,1,0.007919961,1
9683,22/02/2012,537,0.944430811,14/01/2009,4,15/11/2013,01/01/2017,1766,57.90163934,4.838356164,1,-0.088165592,3
9683,22/02/2012,537,0.944430811,14/01/2009,4,15/11/2013,01/01/2017,1766,57.90163934,4.838356164,1,-0.088165592,4
9683,25/03/2011,685,1.04139175,14/01/2009,3,15/11/2013,01/01/2017,1766,57.90163934,4.838356164,1,0.009204414,2
10429,06/04/2011,646,1.00426397,03/03/2009,3,27/06/2014,01/01/2017,1942,63.67213115,5.320547945,1,-0.063563728,2
10429,10/03/2009,1372,1.152205387,03/03/2009,1,27/06/2014,01/01/2017,1942,63.67213115,5.320547945,1,0.119830518,0
10429,04/06/2014,1224,0.996370738,03/03/2009,6,27/06/2014,01/01/2017,1942,63.67213115,5.320547945,1,-0.017185067,5
10429,16/03/2010,1026,0.965647262,03/03/2009,2,27/06/2014,01/01/2017,1942,63.67213115,5.320547945,1,-0.047358633,1
10429,27/02/2012,897,0.988658632,03/03/2009,4,27/06/2014,01/01/2017,1942,63.67213115,5.320547945,1,-0.114283542,3
10429,27/02/2012,897,0.988658632,03/03/2009,4,27/06/2014,01/01/2017,1942,63.67213115,5.320547945,1,-0.114283542,4
5419,04/05/2009,166,1.087288455,01/05/2009,1,NULL,01/01/2017,2802,91.86885246,7.676712329,0,0.033606586,0
5419,23/02/2012,410,0.93460249,01/05/2009,3,NULL,01/01/2017,2802,91.86885246,7.676712329,0,-0.191492821,4
5419,23/02/2012,410,0.93460249,01/05/2009,3,NULL,01/01/2017,2802,91.86885246,7.676712329,0,-0.191492821,3
5419,05/07/2011,1045,1.134875424,01/05/2009,2,NULL,01/01/2017,2802,91.86885246,7.676712329,0,-0.04008105,2
5419,14/05/2014,673,1.2394221,01/05/2009,5,NULL,01/01/2017,2802,91.86885246,7.676712329,0,0.092458231,5
3230,19/05/2009,422,1.185931564,10/05/2009,1,09/06/2011,01/01/2017,760,24.91803279,2.082191781,1,0.188894868,0
3230,28/03/2011,582,0.750427595,10/05/2009,3,09/06/2011,01/01/2017,760,24.91803279,2.082191781,1,-0.267509947,2
3230,16/03/2010,959,0.897017566,10/05/2009,2,09/06/2011,01/01/2017,760,24.91803279,2.082191781,1,-0.060766265,1
370,29/06/2009,879,1.09493634,27/06/2009,1,NULL,01/01/2017,2745,90,7.520547945,0,0.005117758,0
370,28/03/2011,1215,0.982411727,27/06/2009,3,NULL,01/01/2017,2745,90,7.520547945,0,-0.077955164,2
370,20/08/2014,907,1.360772933,27/06/2009,5,NULL,01/01/2017,2745,90,7.520547945,0,0.214659783,5
370,16/03/2010,934,0.902005296,27/06/2009,2,NULL,01/01/2017,2745,90,7.520547945,0,-0.086500566,1
5709,16/07/2009,1117,1.082814048,08/07/2009,1,NULL,01/01/2017,2734,89.63934426,7.490410959,0,0.026870627,0
5709,29/03/2011,1159,1.013330713,08/07/2009,3,NULL,01/01/2017,2734,89.63934426,7.490410959,0,0.010261436,2
5709,16/03/2010,1345,0.91933296,08/07/2009,2,NULL,01/01/2017,2734,89.63934426,7.490410959,0,-0.097939026,1
5709,22/02/2012,1111,1.274616579,08/07/2009,4,NULL,01/01/2017,2734,89.63934426,7.490410959,0,0.076360979,3
5709,14/05/2014,203,0.825905951,08/07/2009,6,NULL,01/01/2017,2734,89.63934426,7.490410959,0,-0.074913973,5
5709,22/02/2012,1111,1.274616579,08/07/2009,4,NULL,01/01/2017,2734,89.63934426,7.490410959,0,0.076360979,4
3661,30/03/2011,1289,1.254023402,25/08/2009,3,11/08/2015,01/01/2017,2177,71.37704918,5.964383562,1,0.057655479,2
3661,16/03/2010,219,1.36930876,25/08/2009,2,11/08/2015,01/01/2017,2177,71.37704918,5.964383562,1,0.174501221,1
3661,16/12/2014,171,1.118824965,25/08/2009,7,11/08/2015,01/01/2017,2177,71.37704918,5.964383562,1,0.002152009,5
3661,16/05/2014,593,1.227153656,25/08/2009,6,11/08/2015,01/01/2017,2177,71.37704918,5.964383562,1,-0.016186368,5
3661,20/02/2012,764,1.003449278,25/08/2009,4,11/08/2015,01/01/2017,2177,71.37704918,5.964383562,1,-0.13519776,2
3661,31/08/2009,1100,1.441392266,25/08/2009,1,11/08/2015,01/01/2017,2177,71.37704918,5.964383562,1,0.11844315,0
3661,21/02/2013,876,1.109834578,25/08/2009,5,11/08/2015,01/01/2017,2177,71.37704918,5.964383562,1,-0.036880486,3
3661,21/02/2013,876,1.109834578,25/08/2009,5,11/08/2015,01/01/2017,2177,71.37704918,5.964383562,1,-0.036880486,4
5054,10/09/2009,1399,0.990310312,04/09/2009,1,10/07/2014,01/01/2017,1770,58.03278689,4.849315068,1,-0.070409691,0
5054,25/02/2013,790,1.429597405,04/09/2009,3,10/07/2014,01/01/2017,1770,58.03278689,4.849315068,1,0.162263334,3
5054,16/02/2012,575,1.197685695,04/09/2009,2,10/07/2014,01/01/2017,1770,58.03278689,4.849315068,1,0.100591351,2
5054,25/02/2013,790,1.429597405,04/09/2009,3,10/07/2014,01/01/2017,1770,58.03278689,4.849315068,1,0.162263334,4
5054,13/05/2014,223,1.178734076,04/09/2009,4,10/07/2014,01/01/2017,1770,58.03278689,4.849315068,1,-0.057432648,5
10654,20/02/2012,1385,0.988012401,05/10/2009,3,10/07/2014,01/01/2017,1739,57.01639344,4.764383562,1,-0.056762928,2
10654,28/03/2011,854,1.028319077,05/10/2009,2,10/07/2014,01/01/2017,1739,57.01639344,4.764383562,1,-0.031165458,1
10654,21/02/2013,1312,1.076090561,05/10/2009,4,10/07/2014,01/01/2017,1739,57.01639344,4.764383562,1,0.046188196,3
10654,14/10/2009,626,1.392431311,05/10/2009,1,10/07/2014,01/01/2017,1739,57.01639344,4.764383562,1,0.214241828,0
10654,10/07/2014,1217,0.850638043,05/10/2009,5,10/07/2014,01/01/2017,1739,57.01639344,4.764383562,1,-0.203955996,5
10654,21/02/2013,1312,1.076090561,05/10/2009,4,10/07/2014,01/01/2017,1739,57.01639344,4.764383562,1,0.046188196,4
2790,28/03/2011,1238,0.957451652,13/10/2009,2,30/07/2011,01/01/2017,655,21.47540984,1.794520548,1,-0.042112954,1
428,28/03/2011,268,1.15456459,29/11/2009,2,NULL,01/01/2017,2590,84.91803279,7.095890411,0,0.004798869,1
428,27/02/2013,157,1.409239936,29/11/2009,4,NULL,01/01/2017,2590,84.91803279,7.095890411,0,0.126206309,3
428,03/12/2009,812,1.221217462,29/11/2009,1,NULL,01/01/2017,2590,84.91803279,7.095890411,0,0.010164299,0
428,17/02/2012,707,1.231990738,29/11/2009,3,NULL,01/01/2017,2590,84.91803279,7.095890411,0,-0.012623102,2
428,27/02/2013,157,1.409239936,29/11/2009,4,NULL,01/01/2017,2590,84.91803279,7.095890411,0,0.126206309,4
5742,28/03/2011,376,1.199029755,09/12/2009,2,11/08/2016,01/01/2017,2437,79.90163934,6.676712329,1,0.109579929,1
5742,25/02/2013,667,1.102162287,09/12/2009,4,11/08/2016,01/01/2017,2437,79.90163934,6.676712329,1,-0.008699498,4
5742,16/02/2012,230,0.966270042,09/12/2009,3,11/08/2016,01/01/2017,2437,79.90163934,6.676712329,1,-0.107973277,2
5742,25/02/2013,667,1.102162287,09/12/2009,4,11/08/2016,01/01/2017,2437,79.90163934,6.676712329,1,-0.008699498,3
5742,14/12/2009,1311,1.201862149,09/12/2009,1,NULL,01/01/2017,2580,84.59016393,7.068493151,0,0.15312108,0
1663,13/01/2010,1132,1.035052859,09/01/2010,1,NULL,01/01/2017,2549,83.57377049,6.983561644,0,-0.074131156,0
1663,11/03/2013,1119,1.263489252,09/01/2010,4,NULL,01/01/2017,2549,83.57377049,6.983561644,0,0.041312864,3
1663,11/03/2013,1119,1.263489252,09/01/2010,4,NULL,01/01/2017,2549,83.57377049,6.983561644,0,0.041312864,4
1663,28/03/2011,912,1.08297437,09/01/2010,2,NULL,01/01/2017,2549,83.57377049,6.983561644,0,0.027383397,1
1663,27/02/2012,231,1.034265706,09/01/2010,3,NULL,01/01/2017,2549,83.57377049,6.983561644,0,0.002670977,2
4159,11/03/2013,1036,1.486348918,07/02/2010,4,03/04/2014,01/01/2017,1516,49.70491803,4.153424658,1,0.127306254,4
4159,11/03/2013,1036,1.486348918,07/02/2010,4,03/04/2014,01/01/2017,1516,49.70491803,4.153424658,1,0.127306254,3
4159,14/04/2011,518,1.02148716,07/02/2010,2,03/04/2014,01/01/2017,1516,49.70491803,4.153424658,1,-0.098888951,1
4159,10/02/2010,1406,1.30541604,07/02/2010,1,03/04/2014,01/01/2017,1516,49.70491803,4.153424658,1,0.041097558,0
4159,14/03/2012,1022,1.21543827,07/02/2010,3,03/04/2014,01/01/2017,1516,49.70491803,4.153424658,1,0.056356318,2
5654,16/04/2013,1316,0.797681748,13/02/2010,4,25/04/2014,01/01/2017,1532,50.2295082,4.197260274,1,-0.175510074,4
5654,16/04/2013,1316,0.797681748,13/02/2010,4,25/04/2014,01/01/2017,1532,50.2295082,4.197260274,1,-0.175510074,3
5654,14/04/2011,340,0.881828083,13/02/2010,2,25/04/2014,01/01/2017,1532,50.2295082,4.197260274,1,0.015221396,1
5654,22/02/2012,354,0.882598728,13/02/2010,3,25/04/2014,01/01/2017,1532,50.2295082,4.197260274,1,-0.163309752,2
5654,16/02/2010,543,0.978758123,13/02/2010,1,25/04/2014,01/01/2017,1532,50.2295082,4.197260274,1,0.121567746,0
526,25/02/2013,916,1.165359642,07/04/2010,4,29/06/2016,01/01/2017,2275,74.59016393,6.232876712,1,0.063039327,4
526,25/02/2013,916,1.165359642,07/04/2010,4,29/06/2016,01/01/2017,2275,74.59016393,6.232876712,1,0.063039327,3
526,21/02/2012,1110,1.048598098,07/04/2010,3,29/06/2016,01/01/2017,2275,74.59016393,6.232876712,1,-0.086917937,2
526,13/04/2010,248,1.229112281,07/04/2010,1,NULL,01/01/2017,2461,80.68852459,6.742465753,0,0.089306822,0
526,14/04/2011,1145,1.060872082,07/04/2010,2,29/06/2016,01/01/2017,2275,74.59016393,6.232876712,1,0.040243522,1
8204,25/02/2013,520,0.892878951,12/05/2010,4,20/01/2016,01/01/2017,2079,68.16393443,5.695890411,1,-0.160991722,3
8204,25/02/2013,520,0.892878951,12/05/2010,4,20/01/2016,01/01/2017,2079,68.16393443,5.695890411,1,-0.160991722,4
8204,21/02/2012,865,1.167321079,12/05/2010,3,20/01/2016,01/01/2017,2079,68.16393443,5.695890411,1,-0.009735344,2
8204,19/05/2010,382,1.170811094,12/05/2010,1,20/01/2016,01/01/2017,2079,68.16393443,5.695890411,1,0.107950366,0
8204,14/04/2011,930,1.216538302,12/05/2010,2,20/01/2016,01/01/2017,2079,68.16393443,5.695890411,1,0.039449735,1
7588,02/07/2010,917,1.056217922,27/06/2010,1,25/11/2014,01/01/2017,1612,52.85245902,4.416438356,1,0.058701821,0
7588,25/02/2013,606,1.082500443,27/06/2010,3,25/11/2014,01/01/2017,1612,52.85245902,4.416438356,1,0.018955189,3
7588,14/04/2011,849,1.285835584,27/06/2010,2,25/11/2014,01/01/2017,1612,52.85245902,4.416438356,1,0.039770259,1
7588,25/02/2013,606,1.082500443,27/06/2010,3,25/11/2014,01/01/2017,1612,52.85245902,4.416438356,1,0.018955189,4
354,21/02/2013,1314,1.012551275,22/07/2010,4,NULL,01/01/2017,2355,77.21311475,6.452054795,0,-0.056713252,4
354,27/03/2012,753,0.915171847,22/07/2010,3,NULL,01/01/2017,2355,77.21311475,6.452054795,0,-0.143702274,2
354,21/02/2013,1314,1.012551275,22/07/2010,4,NULL,01/01/2017,2355,77.21311475,6.452054795,0,-0.056713252,3
354,28/07/2010,259,1.070926249,22/07/2010,1,NULL,01/01/2017,2355,77.21311475,6.452054795,0,0.028234302,0
354,14/04/2011,1094,1.442040303,22/07/2010,2,NULL,01/01/2017,2355,77.21311475,6.452054795,0,0.138645397,1
1885,11/03/2013,944,0.967807925,27/07/2010,4,NULL,01/01/2017,2350,77.04918033,6.438356164,0,-0.004293176,3
1885,11/03/2013,944,0.967807925,27/07/2010,4,NULL,01/01/2017,2350,77.04918033,6.438356164,0,-0.004293176,4
1885,02/08/2010,711,0.926899342,27/07/2010,1,NULL,01/01/2017,2350,77.04918033,6.438356164,0,-0.098950833,0
1885,27/03/2012,1218,1.003487429,27/07/2010,3,NULL,01/01/2017,2350,77.04918033,6.438356164,0,0.06252197,2
1885,14/04/2011,400,0.924812042,27/07/2010,2,NULL,01/01/2017,2350,77.04918033,6.438356164,0,-0.015655653,1
9518,25/02/2013,638,0.933362668,19/08/2010,4,25/04/2014,01/01/2017,1345,44.09836066,3.684931507,1,-0.090330459,4
9518,25/02/2013,638,0.933362668,19/08/2010,4,25/04/2014,01/01/2017,1345,44.09836066,3.684931507,1,-0.090330459,3
9518,23/03/2012,421,1.017272832,19/08/2010,3,25/04/2014,01/01/2017,1345,44.09836066,3.684931507,1,0.053494265,2
9518,25/08/2010,215,1.173360518,19/08/2010,1,25/04/2014,01/01/2017,1345,44.09836066,3.684931507,1,0.19467177,0
9518,14/04/2011,599,0.809034663,19/08/2010,2,25/04/2014,01/01/2017,1345,44.09836066,3.684931507,1,-0.158375752,1
961,07/09/2010,615,1.239933172,31/08/2010,1,NULL,01/01/2017,2315,75.90163934,6.342465753,0,0.254855572,0
961,14/04/2011,777,0.970583667,31/08/2010,2,NULL,01/01/2017,2315,75.90163934,6.342465753,0,-0.0373417,1
961,23/03/2012,1211,0.770973862,31/08/2010,3,NULL,01/01/2017,2315,75.90163934,6.342465753,0,-0.225007108,2
961,22/02/2013,416,0.794679152,31/08/2010,4,NULL,01/01/2017,2315,75.90163934,6.342465753,0,-0.191254629,2
3965,07/09/2010,373,1.210204947,03/09/2010,1,NULL,01/01/2017,2312,75.80327869,6.334246575,0,0.020103234,0
3965,23/03/2012,560,1.477987743,03/09/2010,3,NULL,01/01/2017,2312,75.80327869,6.334246575,0,0.165908506,2
3965,14/04/2011,1005,1.178635009,03/09/2010,2,NULL,01/01/2017,2312,75.80327869,6.334246575,0,0.058875378,1
3965,27/02/2013,399,1.123440709,03/09/2010,4,NULL,01/01/2017,2312,75.80327869,6.334246575,0,-0.070473583,2
4755,23/03/2012,642,0.899621375,09/09/2010,3,NULL,01/01/2017,2306,75.60655738,6.317808219,0,-0.117833864,2
4755,17/09/2010,176,1.001171358,09/09/2010,1,NULL,01/01/2017,2306,75.60655738,6.317808219,0,0.091624296,0
4755,14/04/2011,1064,1.073341743,09/09/2010,2,NULL,01/01/2017,2306,75.60655738,6.317808219,0,0.018394978,1
4755,22/02/2013,151,0.794470651,09/09/2010,4,NULL,01/01/2017,2306,75.60655738,6.317808219,0,-0.077900316,2
1286,23/03/2012,1183,1.201331318,05/11/2010,2,14/08/2014,01/01/2017,1378,45.18032787,3.775342466,1,-0.022965815,1
1286,12/11/2010,585,1.288284377,05/11/2010,1,14/08/2014,01/01/2017,1378,45.18032787,3.775342466,1,0.023486376,0
1286,11/03/2013,856,1.428006589,05/11/2010,3,14/08/2014,01/01/2017,1378,45.18032787,3.775342466,1,0.202159172,2
2559,02/12/2010,490,1.437753655,25/11/2010,1,NULL,01/01/2017,2229,73.08196721,6.106849315,0,0.185303239,0
2559,23/03/2012,1389,0.998935374,25/11/2010,2,11/08/2016,01/01/2017,2086,68.39344262,5.715068493,1,-0.027989864,1
2559,13/05/2014,179,0.842366182,25/11/2010,4,11/08/2016,01/01/2017,2086,68.39344262,5.715068493,1,-0.19850003,3
2559,13/05/2014,179,0.842366182,25/11/2010,4,11/08/2016,01/01/2017,2086,68.39344262,5.715068493,1,-0.19850003,4
2559,25/02/2013,1294,1.034923029,25/11/2010,3,11/08/2016,01/01/2017,2086,68.39344262,5.715068493,1,0.048435082,2
8332,13/05/2014,976,1.281695721,13/12/2010,4,03/11/2015,01/01/2017,1786,58.55737705,4.893150685,1,0.152228238,4
8332,25/02/2013,1301,1.046723883,13/12/2010,3,03/11/2015,01/01/2017,1786,58.55737705,4.893150685,1,-0.114526238,2
8332,23/03/2012,588,1.022059694,13/12/2010,2,03/11/2015,01/01/2017,1786,58.55737705,4.893150685,1,-0.034625185,1
8332,17/12/2010,1060,1.337913613,13/12/2010,1,03/11/2015,01/01/2017,1786,58.55737705,4.893150685,1,0.073005933,0
8332,13/05/2014,976,1.281695721,13/12/2010,4,03/11/2015,01/01/2017,1786,58.55737705,4.893150685,1,0.152228238,3
9447,04/04/2013,366,0.997444114,03/01/2011,3,04/04/2013,01/01/2017,822,26.95081967,2.252054795,1,0.016708622,2
9447,23/03/2012,82,0.804250659,03/01/2011,2,04/04/2013,01/01/2017,822,26.95081967,2.252054795,1,-0.163813551,1
9447,06/01/2011,450,1.105599727,03/01/2011,1,04/04/2013,01/01/2017,822,26.95081967,2.252054795,1,0.002780035,0
7232,13/05/2014,1019,1.175379271,07/01/2011,4,01/05/2015,01/01/2017,1575,51.63934426,4.315068493,1,0.044252161,4
7232,13/05/2014,1019,1.175379271,07/01/2011,4,01/05/2015,01/01/2017,1575,51.63934426,4.315068493,1,0.044252161,3
7232,21/01/2011,826,1.119655953,07/01/2011,1,01/05/2015,01/01/2017,1575,51.63934426,4.315068493,1,0.045492212,0
7232,25/02/2013,540,1.11529753,07/01/2011,3,01/05/2015,01/01/2017,1575,51.63934426,4.315068493,1,0.010382387,2
7232,23/03/2012,1168,0.871043152,07/01/2011,2,01/05/2015,01/01/2017,1575,51.63934426,4.315068493,1,-0.168253457,1
6123,15/05/2014,796,0.699172688,14/02/2011,4,NULL,01/01/2017,2148,70.42622951,5.884931507,0,-0.214461301,4
6123,27/02/2013,807,0.86232701,14/02/2011,3,NULL,01/01/2017,2148,70.42622951,5.884931507,0,-0.154306637,2
6123,15/05/2014,796,0.699172688,14/02/2011,4,NULL,01/01/2017,2148,70.42622951,5.884931507,0,-0.214461301,3
6123,23/03/2012,643,0.692614839,14/02/2011,2,NULL,01/01/2017,2148,70.42622951,5.884931507,0,-0.167800404,1
6123,22/02/2011,799,1.141678924,14/02/2011,1,NULL,01/01/2017,2148,70.42622951,5.884931507,0,0.167827387,0
6927,14/05/2014,321,1.321936582,24/03/2011,4,NULL,01/01/2017,2110,69.18032787,5.780821918,0,0.112250969,3
6927,15/04/2013,1288,1.054759132,24/03/2011,3,NULL,01/01/2017,2110,69.18032787,5.780821918,0,-0.082152633,2
6927,23/03/2012,1076,1.382508362,24/03/2011,2,NULL,01/01/2017,2110,69.18032787,5.780821918,0,0.074374932,1
6927,05/04/2011,462,1.195971096,24/03/2011,1,NULL,01/01/2017,2110,69.18032787,5.780821918,0,0.031011388,0
6927,14/05/2014,321,1.321936582,24/03/2011,4,NULL,01/01/2017,2110,69.18032787,5.780821918,0,0.112250969,4
10651,23/03/2012,256,1.066238892,07/04/2011,2,24/01/2013,01/01/2017,658,21.57377049,1.802739726,1,-0.080808516,1
10651,12/04/2011,972,1.402469836,07/04/2011,1,24/01/2013,01/01/2017,658,21.57377049,1.802739726,1,0.148865358,0
813,20/04/2011,1255,0.948316216,17/04/2011,1,24/01/2013,01/01/2017,648,21.24590164,1.775342466,1,-0.046774544,0
813,23/03/2012,126,0.875263923,17/04/2011,2,24/01/2013,01/01/2017,648,21.24590164,1.775342466,1,-0.042502391,1
2661,13/05/2014,1085,1.516630761,09/07/2011,4,NULL,01/01/2017,2003,65.67213115,5.487671233,0,0.227065391,3
2661,07/03/2013,1084,1.16175742,09/07/2011,3,NULL,01/01/2017,2003,65.67213115,5.487671233,0,-0.091019751,2
2661,23/03/2012,762,1.089739579,09/07/2011,2,NULL,01/01/2017,2003,65.67213115,5.487671233,0,-0.062620589,1
2661,15/07/2011,830,1.363653156,09/07/2011,1,NULL,01/01/2017,2003,65.67213115,5.487671233,0,0.045855121,0
2661,13/05/2014,1085,1.516630761,09/07/2011,4,NULL,01/01/2017,2003,65.67213115,5.487671233,0,0.227065391,4
9277,23/03/2012,1072,1.248837576,20/07/2011,2,03/10/2016,01/01/2017,1902,62.36065574,5.210958904,1,-0.005544861,1
9277,07/03/2013,1137,1.288719939,20/07/2011,3,03/10/2016,01/01/2017,1902,62.36065574,5.210958904,1,0.077419138,2
9277,01/08/2011,610,1.022213296,20/07/2011,1,NULL,01/01/2017,1992,65.31147541,5.457534247,0,0.013510224,0
9277,13/05/2014,1037,1.282128295,20/07/2011,4,03/10/2016,01/01/2017,1902,62.36065574,5.210958904,1,0.016675805,3
9277,13/05/2014,1037,1.282128295,20/07/2011,4,03/10/2016,01/01/2017,1902,62.36065574,5.210958904,1,0.016675805,4
9493,07/03/2013,202,1.08842099,10/08/2011,3,NULL,01/01/2017,1971,64.62295082,5.4,0,-0.022928516,2
9493,13/05/2014,117,1.025585358,10/08/2011,4,NULL,01/01/2017,1971,64.62295082,5.4,0,-0.081603632,3
9493,23/03/2012,819,1.096421211,10/08/2011,2,NULL,01/01/2017,1971,64.62295082,5.4,0,-0.023994222,1
9493,16/08/2011,696,1.21184592,10/08/2011,1,NULL,01/01/2017,1971,64.62295082,5.4,0,0.152126253,0
9493,13/05/2014,117,1.025585358,10/08/2011,4,NULL,01/01/2017,1971,64.62295082,5.4,0,-0.081603632,4
5568,23/04/2014,477,1.072387607,10/09/2011,3,25/04/2014,01/01/2017,958,31.40983607,2.624657534,1,0.056881012,4
5568,23/04/2014,477,1.072387607,10/09/2011,3,25/04/2014,01/01/2017,958,31.40983607,2.624657534,1,0.056881012,3
5568,16/09/2011,968,1.101262076,10/09/2011,1,25/04/2014,01/01/2017,958,31.40983607,2.624657534,1,0.096010751,0
5568,07/03/2013,375,0.765979731,10/09/2011,2,25/04/2014,01/01/2017,958,31.40983607,2.624657534,1,-0.234678292,1
10846,20/12/2011,389,0.860032874,16/12/2011,1,16/02/2015,01/01/2017,1158,37.96721311,3.17260274,1,-0.079009873,0
10846,12/05/2014,716,0.957291098,16/12/2011,3,16/02/2015,01/01/2017,1158,37.96721311,3.17260274,1,-0.065950573,2
10846,07/03/2013,1033,1.084233091,16/12/2011,2,16/02/2015,01/01/2017,1158,37.96721311,3.17260274,1,-0.023709752,1
2035,07/03/2014,291,0.9133121,04/06/2012,3,07/03/2014,01/01/2017,641,21.01639344,1.756164384,1,-0.069179806,2
2035,07/06/2012,525,0.920744233,04/06/2012,1,07/03/2014,01/01/2017,641,21.01639344,1.756164384,1,0.002576499,0
2035,07/03/2013,255,1.105109727,04/06/2012,2,07/03/2014,01/01/2017,641,21.01639344,1.756164384,1,-0.010000271,1
6747,03/08/2012,355,0.968843191,27/07/2012,1,04/11/2014,01/01/2017,830,27.21311475,2.273972603,1,-0.060066251,0
6747,07/03/2013,468,0.830152646,27/07/2012,2,04/11/2014,01/01/2017,830,27.21311475,2.273972603,1,-0.113781347,1
6747,28/03/2014,379,0.939768637,27/07/2012,3,04/11/2014,01/01/2017,830,27.21311475,2.273972603,1,0.047355988,2
1015,07/03/2013,989,1.136356415,20/08/2012,2,08/04/2015,01/01/2017,961,31.50819672,2.632876712,1,-0.045464898,1
1015,03/04/2014,222,1.06177758,20/08/2012,3,08/04/2015,01/01/2017,961,31.50819672,2.632876712,1,-0.038358839,2
1015,21/08/2012,738,1.335010219,20/08/2012,1,08/04/2015,01/01/2017,961,31.50819672,2.632876712,1,0.199970278,0
2425,18/09/2008,557,0.963757869,14/09/2008,1,31/10/2011,01/01/2017,1142,37.44262295,3.128767123,1,-0.035357615,0
2425,24/03/2011,173,0.996792559,14/09/2008,3,31/10/2011,01/01/2017,1142,37.44262295,3.128767123,1,-0.140996054,4
2425,16/03/2010,740,1.21734212,14/09/2008,2,31/10/2011,01/01/2017,1142,37.44262295,3.128767123,1,0.15586633,2
2425,24/03/2011,173,0.996792559,14/09/2008,3,31/10/2011,01/01/2017,1142,37.44262295,3.128767123,1,-0.140996054,3
10324,16/03/2010,1347,0.89446996,19/12/2008,2,26/05/2011,01/01/2017,888,29.1147541,2.432876712,1,-0.149698433,1
10324,22/12/2008,872,1.255660592,19/12/2008,1,26/05/2011,01/01/2017,888,29.1147541,2.432876712,1,0.162639307,0
6585,12/01/2009,649,0.869789269,02/01/2009,1,30/08/2013,01/01/2017,1701,55.7704918,4.660273973,1,-0.167453297,0
6585,16/02/2012,904,1.120704932,02/01/2009,4,30/08/2013,01/01/2017,1701,55.7704918,4.660273973,1,0.089199243,3
