recodedID,DOB,BirthYear,BirthSeason,BIRTH_WGT,GENETIC_GROUP,FEED_GROUP,CULL_DATE,CULL_REASON,CULL_GROUP,HERD_LIFE,sampleDate,TEL_sampleNO,AGE_D,AGE_W,AGE_M,AGE_Y,AgeGr,LIVE_WGT,ExtrBatch,ExtractionID,VolOriginalDNAStock,MeanDNAconcentrationNanoDrop,IntegrityGel_score,Plate,RunDate,Row,QC_RTL,LogTL
6784,22/02/2011,2011,2,47,C,2,NULL,NULL,NULL,NULL,04/03/2011,1,10,1,0,0,1,NULL,2,109,150,91.575,1,1,22/10/2015,C,1.157323489,0.063454768
6784,22/02/2011,2011,2,47,C,2,NULL,NULL,NULL,NULL,14/05/2014,4,1177,168,39,3,2,NULL,19,506,150,70.735,1,8,06/11/2015,C,1.126342604,0.051670512
6784,22/02/2011,2011,2,47,C,2,NULL,NULL,NULL,NULL,22/02/2013,3,731,104,24,2,2,NULL,28,722,150,82.315,1,11,12/12/2015,H,1.088248054,0.036727899
6784,22/02/2011,2011,2,47,C,2,NULL,NULL,NULL,NULL,23/03/2012,2,395,56,13,1,2,NULL,17,464,150,128.74,1,25,17/02/2016,B,1.337139771,0.126176806
9002,13/03/2011,2011,2,44,S,1,NULL,NULL,NULL,NULL,13/03/2013,3,731,104,24,2,2,NULL,41,1018,150,92.85,1,16,15/12/2015,A,1.189358608,0.07531282
9002,13/03/2011,2011,2,44,S,1,NULL,NULL,NULL,NULL,13/05/2014,4,1157,165,38,3,2,NULL,3,138,150,120.7,1,2,02/11/2015,H,1.193456334,0.076806534
9002,13/03/2011,2011,2,44,S,1,NULL,NULL,NULL,NULL,22/03/2011,1,9,1,0,0,1,NULL,16,433,150,75.45,1,6,05/11/2015,B,1.388367931,0.142504574
9002,13/03/2011,2011,2,44,S,1,NULL,NULL,NULL,NULL,23/03/2012,2,376,54,12,1,2,NULL,22,566,150,177.215,1,8,06/11/2015,H,0.94639407,-0.02392799
2349,14/03/2011,2011,2,37,S,2,NULL,NULL,NULL,NULL,16/04/2013,3,764,109,25,2,2,NULL,9,276,150,143.635,1,4,02/11/2015,F,0.942686016,-0.025632935
2349,14/03/2011,2011,2,37,S,2,NULL,NULL,NULL,NULL,22/03/2011,1,8,1,0,0,1,NULL,21,562,150,97.295,1,8,06/11/2015,E,1.084562002,0.035254385
2349,14/03/2011,2011,2,37,S,2,NULL,NULL,NULL,NULL,23/03/2012,2,375,54,12,1,2,NULL,54,1309,150,134.425,1,21,17/12/2015,C,1.016172753,0.006967546
2349,14/03/2011,2011,2,37,S,2,NULL,NULL,NULL,NULL,28/08/2014,4,1263,180,41,3,2,NULL,7,238,150,105.715,1,3,02/11/2015,H,0.752279692,-0.123620662
7062,15/03/2011,2011,2,39,C,1,23/06/2016,ACCIDENT,O,1927,15/05/2014,4,1157,165,38,3,2,NULL,3,136,150,115.54,1,2,02/11/2015,F,1.058304076,0.024610469
7062,15/03/2011,2011,2,39,C,1,23/06/2016,ACCIDENT,O,1927,22/03/2011,1,7,1,0,0,1,NULL,10,309,150,105.51,1,4,02/11/2015,H,1.285254885,0.108989263
7062,15/03/2011,2011,2,39,C,1,23/06/2016,ACCIDENT,O,1927,23/03/2012,2,374,53,12,1,2,NULL,4,164,150,79,1,2,02/11/2015,B,1.240087198,0.093452224
7062,15/03/2011,2011,2,39,C,1,23/06/2016,ACCIDENT,O,1927,27/02/2013,3,715,102,23,2,2,NULL,50,1214,150,97.295,1,20,17/12/2015,D,0.889307518,-0.050948036
4663,15/03/2011,2011,2,49,S,2,16/05/2014,OTHER/SURPLUS,O,1158,03/04/2013,3,750,107,25,2,2,NULL,7,240,150,89.39,1,3,02/11/2015,B,1.105487401,0.043553797
4663,15/03/2011,2011,2,49,S,2,16/05/2014,OTHER/SURPLUS,O,1158,15/05/2014,4,1157,165,38,3,2,NULL,56,1351,150,83.5,1,22,17/12/2015,B,1.124945575,0.051131512
4663,15/03/2011,2011,2,49,S,2,16/05/2014,OTHER/SURPLUS,O,1158,22/03/2011,1,7,1,0,0,1,NULL,17,467,150,56.26,1,7,05/11/2015,C,1.033782237,0.014429066
4663,15/03/2011,2011,2,49,S,2,16/05/2014,OTHER/SURPLUS,O,1158,23/03/2012,2,374,53,12,1,2,NULL,11,324,150,84.525,1,4,02/11/2015,F,1.065524394,0.027563397
5207,16/03/2011,2011,2,45,C,1,06/08/2015,REPRODUCTIVE DISORDER,F,1604,07/03/2013,3,722,103,24,2,2,NULL,45,1102,150,76.86,1,18,16/12/2015,A,1.211626125,0.083368629
5207,16/03/2011,2011,2,45,C,1,06/08/2015,REPRODUCTIVE DISORDER,F,1604,13/05/2014,4,1154,165,38,3,2,NULL,51,1233,150,76.04,1,20,17/12/2015,H,1.180414009,0.072034355
5207,16/03/2011,2011,2,45,C,1,06/08/2015,REPRODUCTIVE DISORDER,F,1604,22/03/2011,1,6,1,0,0,1,NULL,31,780,150,74.565,1,12,12/12/2015,A,1.205122601,0.081031231
5207,16/03/2011,2011,2,45,C,1,06/08/2015,REPRODUCTIVE DISORDER,F,1604,23/03/2012,2,373,53,12,1,2,NULL,3,134,150,133.27,1,2,02/11/2015,D,1.004297936,0.00186257
625,17/03/2011,2011,2,58,C,1,25/06/2015,FOOT/LEG PROBLEMS,L,1561,13/05/2014,4,1153,165,38,3,2,NULL,21,544,150,107.37,1,8,06/11/2015,E,1.207203627,0.081780532
625,17/03/2011,2011,2,58,C,1,25/06/2015,FOOT/LEG PROBLEMS,L,1561,15/04/2013,3,760,109,25,2,2,NULL,50,1209,150,104.245,1,20,17/12/2015,G,1.47882729,0.169917456
625,17/03/2011,2011,2,58,C,1,25/06/2015,FOOT/LEG PROBLEMS,L,1561,22/03/2011,1,5,1,0,0,1,NULL,32,805,150,74.355,1,13,14/12/2015,A,1.27872512,0.106777197
625,17/03/2011,2011,2,58,C,1,25/06/2015,FOOT/LEG PROBLEMS,L,1561,23/03/2012,2,372,53,12,1,2,NULL,3,137,150,130.62,1,2,02/11/2015,G,1.187881797,0.074773227
9528,17/03/2011,2011,2,47,S,2,NULL,NULL,NULL,NULL,15/04/2013,3,760,109,25,2,2,NULL,31,772,150,72.8,1,12,12/12/2015,A,0.983259398,-0.007331894
9528,17/03/2011,2011,2,47,S,2,NULL,NULL,NULL,NULL,22/03/2011,1,5,1,0,0,1,NULL,11,328,150,104.995,1,4,02/11/2015,A,0.947963877,-0.023208212
9528,17/03/2011,2011,2,47,S,2,NULL,NULL,NULL,NULL,23/03/2012,2,372,53,12,1,2,NULL,5,181,>150,69.4,1,2,02/11/2015,B,1.293434571,0.111744465
9528,17/03/2011,2011,2,47,S,2,NULL,NULL,NULL,NULL,28/08/2014,4,1260,180,41,3,2,NULL,32,814,150,52.435,1,13,14/12/2015,A,1.064879332,0.027300398
6927,24/03/2011,2011,2,42,S,2,NULL,NULL,NULL,NULL,05/04/2011,1,12,2,0,0,1,NULL,17,462,150,103.58,1,7,05/11/2015,F,1.195971096,0.077720684
6927,24/03/2011,2011,2,42,S,2,NULL,NULL,NULL,NULL,14/05/2014,4,1147,164,38,3,2,NULL,11,321,150,56.945,1,4,02/11/2015,C,1.321936582,0.121210621
6927,24/03/2011,2011,2,42,S,2,NULL,NULL,NULL,NULL,15/04/2013,3,753,108,25,2,2,NULL,53,1288,150,28.18,1,21,17/12/2015,F,1.054759132,0.023153294
6927,24/03/2011,2011,2,42,S,2,NULL,NULL,NULL,NULL,23/03/2012,2,365,52,12,1,2,NULL,44,1076,100,23.36,1,17,15/12/2015,A,1.382508362,0.140667767
5746,25/03/2011,2011,2,44,S,2,NULL,NULL,NULL,NULL,05/04/2011,1,11,2,0,0,1,NULL,7,221,150,132.85,1,3,02/11/2015,H,1.346289962,0.129138608
5746,25/03/2011,2011,2,44,S,2,NULL,NULL,NULL,NULL,13/03/2013,3,719,103,24,2,2,NULL,35,878,150,75.415,1,14,11/12/2015,G,1.319378542,0.120369417
5746,25/03/2011,2011,2,44,S,2,NULL,NULL,NULL,NULL,19/08/2014,4,1243,178,41,3,2,NULL,41,1012,150,66.5,1,16,15/12/2015,C,1.112631997,0.046351545
5746,25/03/2011,2011,2,44,S,2,NULL,NULL,NULL,NULL,23/03/2012,2,364,52,12,1,2,NULL,45,1098,150,53.56,1,18,16/12/2015,E,1.180588852,0.072098678
6203,31/03/2011,2011,2,51,C,2,11/08/2016,REPEAT BREEDER,F,1960,03/04/2013,3,734,105,24,2,2,NULL,56,1368,150,82.26,1,22,17/12/2015,C,1.199032812,0.078831068
6203,31/03/2011,2011,2,51,C,2,11/08/2016,REPEAT BREEDER,F,1960,05/04/2011,1,5,1,0,0,1,NULL,31,784,150,76.425,1,12,12/12/2015,E,1.132660717,0.054099839
6203,31/03/2011,2011,2,51,C,2,11/08/2016,REPEAT BREEDER,F,1960,16/05/2014,4,1142,163,37,3,2,NULL,44,1092,150,118.615,1,18,16/12/2015,H,1.257772,0.099601922
6203,31/03/2011,2011,2,51,C,2,11/08/2016,REPEAT BREEDER,F,1960,23/03/2012,2,358,51,12,1,2,NULL,48,1180,150,87.825,1,19,16/12/2015,D,1.010858743,0.004690472
9268,31/03/2011,2011,2,36,S,NULL,NULL,NULL,NULL,NULL,05/04/2011,1,5,1,0,0,1,NULL,39,970,150,106.035,1,15,14/12/2015,A,1.022652547,0.009728104
9268,31/03/2011,2011,2,36,S,NULL,NULL,NULL,NULL,NULL,07/03/2013,3,707,101,23,2,2,NULL,49,1208,150,56.425,1,20,17/12/2015,F,1.164726745,0.066224048
9268,31/03/2011,2011,2,36,S,NULL,NULL,NULL,NULL,NULL,12/05/2014,4,1138,163,37,3,2,NULL,52,1266,150,103.6,1,21,17/12/2015,H,1.352537233,0.131149229
9268,31/03/2011,2011,2,36,S,NULL,NULL,NULL,NULL,NULL,23/03/2012,2,358,51,12,1,2,NULL,56,1355,150,135.415,1,22,17/12/2015,F,1.187753121,0.07472618
582,06/04/2011,2011,1,43,C,1,NULL,NULL,NULL,NULL,07/03/2013,3,701,100,23,2,2,NULL,1,78,150,140.745,1,1,22/10/2015,E,0.825074236,-0.083506974
582,06/04/2011,2011,1,43,C,1,NULL,NULL,NULL,NULL,12/04/2011,1,6,1,0,0,1,NULL,2,103,150,106.85,1,1,22/10/2015,F,1.039234843,0.016713699
582,06/04/2011,2011,1,43,C,1,NULL,NULL,NULL,NULL,14/05/2014,4,1134,162,37,3,2,NULL,35,869,150,41.57,1,14,11/12/2015,F,1.008199642,0.003546539
582,06/04/2011,2011,1,43,C,1,NULL,NULL,NULL,NULL,23/03/2012,2,352,50,12,1,2,NULL,55,1334,150,40.24,1,22,17/12/2015,B,0.97215917,-0.012262623
3609,12/04/2011,2011,1,39,S,1,07/09/2016,ACCIDENT,O,1975,07/03/2013,3,695,99,23,2,2,NULL,18,472,150,151.285,1,25,17/02/2016,C,1.281518021,0.107724718
3609,12/04/2011,2011,1,39,S,1,07/09/2016,ACCIDENT,O,1975,20/04/2011,1,8,1,0,0,1,NULL,25,650,150,159.265,1,10,14/12/2015,C,0.978194415,-0.009574821
3609,12/04/2011,2011,1,39,S,1,07/09/2016,ACCIDENT,O,1975,23/03/2012,2,346,49,11,1,2,NULL,55,1325,150,95.3,1,22,17/12/2015,A,0.880639769,-0.055201706
3609,12/04/2011,2011,1,39,S,1,07/09/2016,ACCIDENT,O,1975,28/05/2014,4,1142,163,37,3,2,NULL,4,147,150,66.15,1,2,02/11/2015,H,1.108103216,0.044580215
9151,15/04/2011,2011,1,43,C,2,NULL,NULL,NULL,NULL,03/04/2013,3,719,103,24,2,2,NULL,41,1017,150,84.605,1,16,15/12/2015,H,0.817738745,-0.087385425
9151,15/04/2011,2011,1,43,C,2,NULL,NULL,NULL,NULL,14/05/2014,4,1125,161,37,3,2,NULL,4,149,150,65.1,1,2,02/11/2015,B,1.274463233,0.105327311
9151,15/04/2011,2011,1,43,C,2,NULL,NULL,NULL,NULL,20/04/2011,1,5,1,0,0,1,NULL,45,1115,150,72.695,1,18,16/12/2015,G,1.302749259,0.114860835
9151,15/04/2011,2011,1,43,C,2,NULL,NULL,NULL,NULL,23/03/2012,2,343,49,11,1,2,NULL,40,997,150,111.16,1,16,15/12/2015,C,0.947765067,-0.023299303
9220,16/04/2011,2011,1,45,S,1,01/11/2013,ACCIDENT,O,930,01/11/2013,4,930,133,30,3,2,NULL,43,1047,150,54.425,1,17,15/12/2015,C,1.150294292,0.060808965
9220,16/04/2011,2011,1,45,S,1,01/11/2013,ACCIDENT,O,930,15/04/2013,3,730,104,24,2,2,NULL,39,961,150,104.095,1,15,14/12/2015,H,0.807567182,-0.092821338
9220,16/04/2011,2011,1,45,S,1,01/11/2013,ACCIDENT,O,930,20/04/2011,1,4,1,0,0,1,NULL,14,402,150,102.71,1,6,05/11/2015,B,1.007386956,0.003196323
9220,16/04/2011,2011,1,45,S,1,01/11/2013,ACCIDENT,O,930,23/03/2012,2,342,49,11,1,2,NULL,28,718,150,88.265,1,11,12/12/2015,E,1.051412531,0.021773149
9406,16/04/2011,2011,1,47,S,2,NULL,NULL,NULL,NULL,03/04/2013,3,718,103,24,2,2,NULL,31,779,150,78.625,1,12,12/12/2015,H,1.124937648,0.051128451
9406,16/04/2011,2011,1,47,S,2,NULL,NULL,NULL,NULL,20/04/2011,1,4,1,0,0,1,NULL,11,315,150,102.135,1,4,02/11/2015,E,1.236645234,0.092245128
9406,16/04/2011,2011,1,47,S,2,NULL,NULL,NULL,NULL,23/03/2012,2,342,49,11,1,2,NULL,58,1408,150,118.86,1,23,18/12/2015,B,1.162629164,0.065441213
9406,16/04/2011,2011,1,47,S,2,NULL,NULL,NULL,NULL,28/08/2014,4,1230,176,40,3,2,NULL,31,785,150,93.105,1,12,12/12/2015,F,1.038193751,0.01627841
4607,18/04/2011,2011,1,39,S,1,14/12/2016,MASTITIS,M,2067,07/03/2013,3,689,98,23,2,2,NULL,24,624,150,71.44,1,10,14/12/2015,A,1.023589562,0.010125849
4607,18/04/2011,2011,1,39,S,1,14/12/2016,MASTITIS,M,2067,13/05/2014,4,1121,160,37,3,2,NULL,2,100,150,103.44,1,1,22/10/2015,C,0.769452782,-0.113818026
4607,18/04/2011,2011,1,39,S,1,14/12/2016,MASTITIS,M,2067,23/03/2012,2,340,49,11,1,2,NULL,12,347,150,122.885,1,5,05/11/2015,C,0.796141361,-0.099009813
4607,18/04/2011,2011,1,39,S,1,14/12/2016,MASTITIS,M,2067,27/04/2011,1,9,1,0,0,1,NULL,55,1327,150,100.05,1,22,17/12/2015,C,0.979861134,-0.008835468
8727,19/04/2011,2011,1,47,C,2,05/11/2015,REPRODUCTIVE DISORDER,F,1661,14/05/2014,4,1121,160,37,3,2,NULL,27,699,150,86.03,1,11,12/12/2015,C,1.026504609,0.011360904
8727,19/04/2011,2011,1,47,C,2,05/11/2015,REPRODUCTIVE DISORDER,F,1661,15/04/2013,3,727,104,24,2,2,NULL,58,1396,150,107.46,1,23,18/12/2015,F,0.894967824,-0.048192578
8727,19/04/2011,2011,1,47,C,2,05/11/2015,REPRODUCTIVE DISORDER,F,1661,23/03/2012,2,339,48,11,1,2,NULL,59,542,150,150.9,1,23,18/12/2015,A,0.757886494,-0.120395832
8727,19/04/2011,2011,1,47,C,2,05/11/2015,REPRODUCTIVE DISORDER,F,1661,27/04/2011,1,8,1,0,0,1,NULL,18,478,150,136.58,1,7,05/11/2015,F,1.098505199,0.040802117
1284,20/04/2011,2011,1,35,S,1,01/06/2014,DIED,O,1138,01/06/2014,4,1138,163,37,3,2,NULL,4,163,150,138.05,1,2,02/11/2015,A,0.893786977,-0.048765978
1284,20/04/2011,2011,1,35,S,1,01/06/2014,DIED,O,1138,13/03/2013,3,693,99,23,2,2,NULL,13,365,100,45.395,1,5,05/11/2015,F,1.11309498,0.046532224
1284,20/04/2011,2011,1,35,S,1,01/06/2014,DIED,O,1138,23/03/2012,2,338,48,11,1,2,NULL,1,79,150,205.48,1,1,22/10/2015,F,1.081779236,0.034138641
1284,20/04/2011,2011,1,35,S,1,01/06/2014,DIED,O,1138,27/04/2011,1,7,1,0,0,1,NULL,17,457,150,129.91,1,7,05/11/2015,A,1.014141568,0.006098584
6535,22/04/2011,2011,1,44,S,1,06/08/2015,MASTITIS,M,1567,15/05/2014,4,1119,160,37,3,2,NULL,9,281,150,97.785,1,4,02/11/2015,C,0.986987585,-0.00568831
6535,22/04/2011,2011,1,44,S,1,06/08/2015,MASTITIS,M,1567,23/03/2012,2,336,48,11,1,2,NULL,50,1219,150,167.15,1,20,17/12/2015,A,0.956072634,-0.019509113
6535,22/04/2011,2011,1,44,S,1,06/08/2015,MASTITIS,M,1567,27/02/2013,3,677,97,22,2,2,NULL,55,1330,150,152.065,1,22,17/12/2015,F,0.884959953,-0.053076382
6535,22/04/2011,2011,1,44,S,1,06/08/2015,MASTITIS,M,1567,27/04/2011,1,5,1,0,0,1,NULL,21,554,150,50.06,1,8,06/11/2015,E,1.161780314,0.065124013
372,30/04/2011,2011,1,46,C,2,NULL,NULL,NULL,NULL,05/05/2011,1,5,1,0,0,1,NULL,33,834,150,61.725,1,13,14/12/2015,F,1.136798675,0.055683559
372,30/04/2011,2011,1,46,C,2,NULL,NULL,NULL,NULL,14/05/2014,4,1110,159,36,3,2,NULL,22,578,150,94.48,1,9,06/11/2015,C,0.890061267,-0.050580098
372,30/04/2011,2011,1,46,C,2,NULL,NULL,NULL,NULL,15/04/2013,3,716,102,23,2,2,NULL,22,579,150,103.665,1,9,06/11/2015,D,0.872027131,-0.059470003
372,30/04/2011,2011,1,46,C,2,NULL,NULL,NULL,NULL,23/03/2012,2,328,47,11,1,2,NULL,13,364,150,141.505,1,5,05/11/2015,E,0.998802272,-0.000520478
7358,07/05/2011,2011,1,44,S,1,05/04/2013,FOOT/LEG PROBLEMS,L,699,17/05/2011,1,10,1,0,0,1,NULL,16,428,150,48.615,1,6,05/11/2015,E,1.045453862,0.019304871
7358,07/05/2011,2011,1,44,S,1,05/04/2013,FOOT/LEG PROBLEMS,L,699,23/03/2012,2,321,46,11,1,2,NULL,27,691,150,70.7,1,11,12/12/2015,C,0.892721653,-0.049283931
7358,07/05/2011,2011,1,44,S,1,05/04/2013,FOOT/LEG PROBLEMS,L,699,25/02/2013,3,660,94,22,2,2,NULL,27,698,150,61.23,1,11,12/12/2015,B,1.088824316,0.036957811
9942,11/05/2011,2011,1,41,S,2,15/11/2013,FOOT/LEG PROBLEMS,L,919,15/04/2013,3,705,101,23,2,2,NULL,55,1329,150,75.73,1,22,17/12/2015,E,1.011315873,0.004886824
9942,11/05/2011,2011,1,41,S,2,15/11/2013,FOOT/LEG PROBLEMS,L,919,15/11/2013,4,919,131,30,3,2,NULL,39,971,150,86.135,1,16,15/12/2015,A,1.422278537,0.152984656
9942,11/05/2011,2011,1,41,S,2,15/11/2013,FOOT/LEG PROBLEMS,L,919,17/05/2011,1,6,1,0,0,1,NULL,35,884,150,89.46,1,14,11/12/2015,F,1.28246446,0.108045339
9942,11/05/2011,2011,1,41,S,2,15/11/2013,FOOT/LEG PROBLEMS,L,919,23/03/2012,2,317,45,10,1,2,NULL,46,1136,150,92.95,1,18,16/12/2015,D,1.24383811,0.094763859
4440,22/05/2011,2011,1,43,C,2,15/04/2016,OTHER/SURPLUS,O,1790,07/03/2013,3,655,94,21,2,2,NULL,9,286,150,132.795,1,4,02/11/2015,H,1.180561748,0.072088707
4440,22/05/2011,2011,1,43,C,2,15/04/2016,OTHER/SURPLUS,O,1790,16/05/2014,4,1090,156,36,3,2,NULL,53,1280,150,115.06,1,21,17/12/2015,E,1.114053056,0.046905874
4440,22/05/2011,2011,1,43,C,2,15/04/2016,OTHER/SURPLUS,O,1790,23/03/2012,2,306,44,10,1,2,NULL,59,497,150,134.5,1,23,18/12/2015,A,1.253023696,0.097959284
4440,22/05/2011,2011,1,43,C,2,15/04/2016,OTHER/SURPLUS,O,1790,30/05/2011,1,8,1,0,0,1,NULL,28,724,150,134.295,1,11,12/12/2015,B,1.278000872,0.10653115
9679,24/05/2011,2011,1,39,C,2,NULL,NULL,NULL,NULL,07/03/2013,3,653,93,21,2,2,NULL,17,469,150,32.43,1,7,05/11/2015,F,1.044368461,0.018853748
9679,24/05/2011,2011,1,39,C,2,NULL,NULL,NULL,NULL,16/05/2014,4,1088,155,36,3,2,NULL,53,1299,150,71.915,1,21,17/12/2015,A,1.115152359,0.047334207
9679,24/05/2011,2011,1,39,C,2,NULL,NULL,NULL,NULL,23/03/2012,2,304,43,10,1,2,NULL,8,247,150,174.6,1,3,02/11/2015,B,1.232004608,0.090612332
9679,24/05/2011,2011,1,39,C,2,NULL,NULL,NULL,NULL,30/05/2011,1,6,1,0,0,1,NULL,30,757,150,60.16,1,12,12/12/2015,B,1.177938614,0.071122659
6128,26/05/2011,2011,1,47,C,2,16/11/2016,FOOT/LEG PROBLEMS,L,2001,07/03/2013,3,651,93,21,2,2,NULL,44,1079,150,71.875,1,17,15/12/2015,D,1.579769039,0.198593598
6128,26/05/2011,2011,1,47,C,2,16/11/2016,FOOT/LEG PROBLEMS,L,2001,14/05/2014,4,1084,155,36,3,2,NULL,31,771,150,125.7,1,12,12/12/2015,H,1.192607474,0.076497527
6128,26/05/2011,2011,1,47,C,2,16/11/2016,FOOT/LEG PROBLEMS,L,2001,23/03/2012,2,302,43,10,1,2,NULL,25,651,150,138.995,1,10,14/12/2015,D,0.991487105,-0.00371293
6128,26/05/2011,2011,1,47,C,2,16/11/2016,FOOT/LEG PROBLEMS,L,2001,30/05/2011,1,4,1,0,0,1,NULL,53,1295,150,64.46,1,21,17/12/2015,E,1.438119197,0.157794884
2947,01/06/2011,2011,1,49,C,2,17/07/2014,REPEAT BREEDER,F,1142,13/03/2013,3,651,93,21,2,2,NULL,35,875,150,77.88,1,14,11/12/2015,D,0.788561948,-0.103164184
2947,01/06/2011,2011,1,49,C,2,17/07/2014,REPEAT BREEDER,F,1142,13/06/2011,1,12,2,0,0,1,NULL,15,415,150,117.79,1,6,05/11/2015,H,0.877418403,-0.056793261
2947,01/06/2011,2011,1,49,C,2,17/07/2014,REPEAT BREEDER,F,1142,17/07/2014,4,1142,163,37,3,2,NULL,23,594,150,127.63,1,9,06/11/2015,C,0.853394084,-0.068850372
2947,01/06/2011,2011,1,49,C,2,17/07/2014,REPEAT BREEDER,F,1142,23/03/2012,2,296,42,10,1,2,NULL,39,964,150,176.93,1,15,14/12/2015,C,1.092121557,0.03827098
4609,02/06/2011,2011,1,58,C,1,06/06/2013,FOOT/LEG PROBLEMS,L,735,13/06/2011,1,11,2,0,0,1,NULL,39,975,150,154.29,1,16,15/12/2015,E,0.934248916,-0.029537397
4609,02/06/2011,2011,1,58,C,1,06/06/2013,FOOT/LEG PROBLEMS,L,735,15/04/2013,3,683,98,22,2,2,NULL,18,480,150,122.22,1,7,05/11/2015,H,1.084156816,0.035092105
4609,02/06/2011,2011,1,58,C,1,06/06/2013,FOOT/LEG PROBLEMS,L,735,23/03/2012,2,295,42,10,1,2,NULL,53,1293,150,100.96,1,21,17/12/2015,C,1.061182722,0.02579017
4287,19/06/2011,2011,1,38,S,1,09/10/2015,FOOT/LEG PROBLEMS,L,1573,07/03/2013,3,627,90,21,2,2,NULL,36,887,150,87.76,1,14,11/12/2015,A,0.888449562,-0.051367222
4287,19/06/2011,2011,1,38,S,1,09/10/2015,FOOT/LEG PROBLEMS,L,1573,23/03/2012,2,278,40,9,1,2,NULL,59,500,150,130.55,1,23,18/12/2015,B,1.132975392,0.054220477
4287,19/06/2011,2011,1,38,S,1,09/10/2015,FOOT/LEG PROBLEMS,L,1573,27/06/2011,1,8,1,0,0,1,NULL,26,677,150,88.145,1,10,14/12/2015,G,1.142907619,0.058011128
4287,19/06/2011,2011,1,38,S,1,09/10/2015,FOOT/LEG PROBLEMS,L,1573,28/05/2014,4,1074,153,35,3,2,NULL,27,679,150,137.765,1,10,14/12/2015,A,0.827081093,-0.082451907
2741,20/06/2011,2011,1,48,S,2,NULL,NULL,NULL,NULL,07/03/2013,3,626,89,21,2,2,NULL,49,1206,150,57.53,1,20,17/12/2015,D,1.041641691,0.017718354
2741,20/06/2011,2011,1,48,S,2,NULL,NULL,NULL,NULL,16/05/2014,4,1061,152,35,3,2,NULL,5,191,150,86.44,1,3,02/11/2015,C,1.358734649,0.13313465
2741,20/06/2011,2011,1,48,S,2,NULL,NULL,NULL,NULL,23/03/2012,2,277,40,9,1,2,NULL,42,1042,150,79.81,1,17,15/12/2015,F,1.11719625,0.048129469
2741,20/06/2011,2011,1,48,S,2,NULL,NULL,NULL,NULL,27/06/2011,1,7,1,0,0,1,NULL,54,1322,150,118.235,1,22,17/12/2015,F,1.195232926,0.077452548
6776,24/06/2011,2011,1,43,S,2,NULL,NULL,NULL,NULL,07/03/2013,3,622,89,20,2,2,NULL,57,1376,150,77.585,1,23,18/12/2015,B,1.288828803,0.110195233
6776,24/06/2011,2011,1,43,S,2,NULL,NULL,NULL,NULL,14/05/2014,4,1055,151,35,3,2,NULL,7,241,150,104.675,1,3,02/11/2015,C,0.922598984,-0.034987028
6776,24/06/2011,2011,1,43,S,2,NULL,NULL,NULL,NULL,23/03/2012,2,273,39,9,1,2,NULL,28,709,150,117.705,1,11,12/12/2015,D,0.750147208,-0.124853503
6776,24/06/2011,2011,1,43,S,2,NULL,NULL,NULL,NULL,27/06/2011,1,3,0,0,0,1,NULL,14,396,150,67.52,1,6,05/11/2015,D,1.023888853,0.010252815
4022,27/06/2011,2011,1,40,S,1,14/10/2013,ACCIDENT,O,840,08/07/2011,1,11,2,0,0,1,NULL,20,523,150,91.365,1,8,06/11/2015,B,1.25504189,0.098658222
4022,27/06/2011,2011,1,40,S,1,14/10/2013,ACCIDENT,O,840,13/03/2013,3,625,89,20,2,2,NULL,46,1123,150,94.56,1,18,16/12/2015,G,1.240577163,0.093623782
4022,27/06/2011,2011,1,40,S,1,14/10/2013,ACCIDENT,O,840,14/10/2013,4,840,120,28,2,2,NULL,14,392,150,51.37,1,6,05/11/2015,H,1.283690555,0.108460346
4022,27/06/2011,2011,1,40,S,1,14/10/2013,ACCIDENT,O,840,23/03/2012,2,270,39,9,1,2,NULL,47,1157,150,36.45,1,19,16/12/2015,G,1.117084023,0.04808584
10742,03/07/2011,2011,1,37,S,1,01/09/2014,FOOT/LEG PROBLEMS,L,1156,08/07/2011,1,5,1,0,0,1,NULL,51,1252,150,56.73,1,20,17/12/2015,C,1.500008373,0.176093683
10742,03/07/2011,2011,1,37,S,1,01/09/2014,FOOT/LEG PROBLEMS,L,1156,13/03/2013,3,619,88,20,2,2,NULL,46,1125,150,117.215,1,18,16/12/2015,A,1.13238364,0.053993586
10742,03/07/2011,2011,1,37,S,1,01/09/2014,FOOT/LEG PROBLEMS,L,1156,23/03/2012,2,264,38,9,1,2,NULL,42,1030,150,106.15,1,17,15/12/2015,D,1.125553183,0.05136602
10742,03/07/2011,2011,1,37,S,1,01/09/2014,FOOT/LEG PROBLEMS,L,1156,28/05/2014,4,1060,151,35,3,2,NULL,34,852,150,114.235,1,13,14/12/2015,F,1.262636696,0.101278407
3735,03/07/2011,2011,1,40,C,2,15/10/2015,REPEAT BREEDER,F,1565,08/07/2011,1,5,1,0,0,1,NULL,34,850,150,97.08,1,13,14/12/2015,D,1.321845124,0.121180573
3735,03/07/2011,2011,1,40,C,2,15/10/2015,REPEAT BREEDER,F,1565,13/03/2013,3,619,88,20,2,2,NULL,41,1015,150,113.125,1,16,15/12/2015,F,0.944029542,-0.025014415
3735,03/07/2011,2011,1,40,C,2,15/10/2015,REPEAT BREEDER,F,1565,14/05/2014,4,1046,149,34,3,2,NULL,19,496,150,105.81,1,7,05/11/2015,G,1.137383723,0.055907009
